1.232796348631381989e-02 1.509850736612893853e-02 7.032150030136108398e-01 7.849014926338711007e-01
1.170295476913452148e-02 1.623793479504051507e-02 7.034122943878173828e-01 7.837620652049595016e-01
1.303100399672985077e-02 1.563759696495231610e-02 7.026852965354919434e-01 7.843624030350476728e-01
1.228408608585596085e-02 1.770360403422092249e-02 7.028946280479431152e-01 7.822963959657790456e-01
1.357935834676027298e-02 1.648679390976267450e-02 7.021381258964538574e-01 7.835132060902373352e-01
1.263899356126785278e-02 1.453164948453009205e-02 7.024543881416320801e-01 7.854683505154699263e-01
1.139469444751739502e-02 1.616764826208488826e-02 7.031069993972778320e-01 7.838323517379151006e-01
1.235213875770568848e-02 1.581479848132066879e-02 7.027137875556945801e-01 7.841852015186793201e-01
1.159586757421493530e-02 1.606133558766708117e-02 7.030807733535766602e-01 7.839386644123329528e-01
1.177921984344720840e-02 1.715648151670980115e-02 7.030208706855773926e-01 7.828435184832902571e-01
1.319223921746015549e-02 1.757140540040775731e-02 7.022821307182312012e-01 7.824285945995922420e-01
1.426596567034721375e-02 1.898173097462284645e-02 7.015519142150878906e-01 7.810182690253771876e-01
1.524361688643693924e-02 1.882096818546978231e-02 7.007611989974975586e-01 7.811790318145301892e-01
1.462072785943746567e-02 1.702322123595768552e-02 7.007935643196105957e-01 7.829767787640423693e-01
1.357168890535831451e-02 1.937311675384031234e-02 7.012275457382202148e-01 7.806268832461596974e-01
1.495296135544776917e-02 2.033788251777913711e-02 7.005050182342529297e-01 7.796621174822209177e-01
1.535886153578758240e-02 2.198376143686312303e-02 7.001244425773620605e-01 7.780162385631369526e-01
1.712913252413272858e-02 2.060758684876175598e-02 6.989686489105224609e-01 7.793924131512383058e-01
1.710973121225833893e-02 2.072327472148732808e-02 6.986481547355651855e-01 7.792767252785126608e-01
1.726930774748325348e-02 2.149652219817983767e-02 6.983460783958435059e-01 7.785034778018201651e-01
1.759014464914798737e-02 1.981381604740399191e-02 6.979964375495910645e-01 7.801861839525959796e-01
1.592229120433330536e-02 1.957700947900212207e-02 6.987555623054504395e-01 7.804229905209979501e-01
1.501744892448186874e-02 1.930769884050744303e-02 6.993417739868164062e-01 7.806923011594926187e-01
1.576683297753334045e-02 2.040532806584370584e-02 6.991521716117858887e-01 7.795946719341563247e-01
1.603787206113338470e-02 1.836130989526552071e-02 6.990038156509399414e-01 7.816386901047345237e-01
1.407092344015836716e-02 2.113330879707774404e-02 7.000391483306884766e-01 7.788666912029222900e-01
1.650548167526721954e-02 2.306036186157851137e-02 6.989521384239196777e-01 7.769396381384214845e-01
1.845250651240348816e-02 1.943497337187703039e-02 6.977255940437316895e-01 7.805650266281229932e-01
1.580784469842910767e-02 2.196051506204230869e-02 6.988386511802673340e-01 7.780394849379577149e-01
1.715547963976860046e-02 2.265520245876916430e-02 6.982149481773376465e-01 7.773447975412308697e-01
1.871641725301742554e-02 2.464223012313937131e-02 6.972918510437011719e-01 7.753577698768606696e-01
2.055015042424201965e-02 2.715474883478635748e-02 6.960222721099853516e-01 7.728452511652136314e-01
2.223486080765724182e-02 2.746985421294560054e-02 6.946443319320678711e-01 7.725301457870543675e-01
2.245826274156570435e-02 2.491856694367754199e-02 6.939738392829895020e-01 7.750814330563224885e-01
2.062829956412315369e-02 2.551351970735141889e-02 6.945837736129760742e-01 7.744864802926485492e-01
2.073943056166172028e-02 2.551374236393710165e-02 6.945041418075561523e-01 7.744862576360629358e-01
1.970973983407020569e-02 2.477261836104265036e-02 6.950221061706542969e-01 7.752273816389573247e-01
1.983970962464809418e-02 2.412262303153188750e-02 6.949987411499023438e-01 7.758773769684681465e-01
1.876857131719589233e-02 2.289599843991870637e-02 6.956056952476501465e-01 7.771040015600813033e-01
1.819251291453838348e-02 2.303990731441155765e-02 6.960763931274414062e-01 7.769600926855884104e-01
1.777030155062675476e-02 2.199229271737189462e-02 6.965003013610839844e-01 7.780077072826281359e-01
1.792594045400619507e-02 2.156691541340981927e-02 6.966190934181213379e-01 7.784330845865902182e-01
1.668769679963588715e-02 2.104144561634008551e-02 6.974007487297058105e-01 7.789585543836599069e-01
1.664587855339050293e-02 2.236849066940024833e-02 6.976780891418457031e-01 7.776315093305997683e-01
1.726732589304447174e-02 2.120335062406188131e-02 6.975149512290954590e-01 7.787966493759381770e-01
1.711665652692317963e-02 2.300088218114345814e-02 6.976645588874816895e-01 7.769991178188565550e-01
1.873806864023208618e-02 2.172448570833805312e-02 6.968441605567932129e-01 7.782755142916619739e-01
1.792527362704277039e-02 2.248530324536588548e-02 6.971391439437866211e-01 7.775146967546341381e-01
1.734459213912487030e-02 2.326685558374004190e-02 6.974363327026367188e-01 7.767331444162599574e-01
1.805786229670047760e-02 2.381118796265495677e-02 6.970840692520141602e-01 7.761888120373450217e-01
1.908536069095134735e-02 2.361765679909070756e-02 6.964612007141113281e-01 7.763823432009092640e-01
1.882844418287277222e-02 2.378686656156706741e-02 6.964329481124877930e-01 7.762131334384330117e-01
1.950854808092117310e-02 2.682358546379941949e-02 6.959992051124572754e-01 7.731764145362005625e-01
2.215996384620666504e-02 2.866187335697631747e-02 6.944170594215393066e-01 7.713381266430237027e-01
2.335100807249546051e-02 2.878780777125168958e-02 6.932954788208007812e-01 7.712121922287483722e-01
2.472998946905136108e-02 2.873197502055588326e-02 6.920725703239440918e-01 7.712680249794441334e-01
2.458664402365684509e-02 2.898940364737160116e-02 6.916636228561401367e-01 7.710105963526284745e-01
2.411784417927265167e-02 2.837281995531337406e-02 6.916170716285705566e-01 7.716271800446866669e-01
2.306669950485229492e-02 2.838708965119027955e-02 6.920552849769592285e-01 7.716129103488097440e-01
2.300024032592773438e-02 2.839032974170086973e-02 6.920906305313110352e-01 7.716096702582991851e-01
2.319061756134033203e-02 2.835397770853879257e-02 6.919899582862854004e-01 7.716460222914611755e-01
2.349160052835941315e-02 3.132592881020027087e-02 6.917924880981445312e-01 7.686740711897998013e-01
2.602371200919151306e-02 3.158484814385232459e-02 6.903310418128967285e-01 7.684151518561477268e-01
2.652981504797935486e-02 3.224328708780284380e-02 6.896772384643554688e-01 7.677567129121971590e-01
