3.114493100000000254e+02 3.127210390000000189e+02 3.101030880000000138e+02 3.113499759999999696e+02 3.113499759999999696e+02 3.937800000000000000e+06
3.115635680000000320e+02 3.118914490000000228e+02 3.087618100000000254e+02 3.099788819999999987e+02 3.099788819999999987e+02 6.048500000000000000e+06
3.109078370000000291e+02 3.109078370000000291e+02 3.012208560000000261e+02 3.021647029999999745e+02 3.021647029999999745e+02 8.009000000000000000e+06
3.027310180000000059e+02 3.030290830000000142e+02 2.944101560000000291e+02 2.951304629999999634e+02 2.951304629999999634e+02 1.291200000000000000e+07
2.940872499999999832e+02 2.996759030000000052e+02 2.926515810000000215e+02 2.990648799999999596e+02 2.990648799999999596e+02 9.509900000000000000e+06
3.002769779999999855e+02 3.002769779999999855e+02 2.951006470000000377e+02 2.986128229999999917e+02 2.986128229999999917e+02 1.451960000000000000e+07
2.968939819999999941e+02 2.971473389999999881e+02 2.921001589999999624e+02 2.933321530000000052e+02 2.933321530000000052e+02 9.769600000000000000e+06
2.863823549999999614e+02 2.922889399999999682e+02 2.850957339999999931e+02 2.916481019999999944e+02 2.916481019999999944e+02 1.307760000000000000e+07
2.900634160000000179e+02 2.951801450000000386e+02 2.895219419999999673e+02 2.930191960000000222e+02 2.930191960000000222e+02 8.535300000000000000e+06
2.947529299999999921e+02 2.948622129999999970e+02 2.871523439999999709e+02 2.881260069999999587e+02 2.881260069999999587e+02 1.093960000000000000e+07
2.887221370000000320e+02 2.933023379999999634e+02 2.862830200000000218e+02 2.919114069999999970e+02 2.919114069999999970e+02 8.689500000000000000e+06
2.910967100000000300e+02 2.910967100000000300e+02 2.857862240000000043e+02 2.883296809999999937e+02 2.883296809999999937e+02 6.543600000000000000e+06
2.898349000000000046e+02 2.915139770000000112e+02 2.842760620000000245e+02 2.896063839999999914e+02 2.896063839999999914e+02 1.269740000000000000e+07
2.804260859999999980e+02 2.834563899999999990e+02 2.657018740000000321e+02 2.732279049999999643e+02 2.732279049999999643e+02 1.368920000000000000e+07
2.715289609999999811e+02 2.731633299999999736e+02 2.660247799999999643e+02 2.682552490000000489e+02 2.682552490000000489e+02 8.897200000000000000e+06
2.672468259999999987e+02 2.730242309999999861e+02 2.664122310000000198e+02 2.694574279999999931e+02 2.694574279999999931e+02 8.767600000000000000e+06
2.688861689999999953e+02 2.720555420000000026e+02 2.659254149999999868e+02 2.692984620000000291e+02 2.692984620000000291e+02 7.980200000000000000e+06
2.704857480000000010e+02 2.717326350000000161e+02 2.635856319999999755e+02 2.654187009999999987e+02 2.654187009999999987e+02 6.500100000000000000e+06
2.675051270000000159e+02 2.687470700000000079e+02 2.611067499999999768e+02 2.632577509999999847e+02 2.632577509999999847e+02 8.334700000000000000e+06
2.655726930000000152e+02 2.661737979999999766e+02 2.634365839999999821e+02 2.647878109999999765e+02 2.647878109999999765e+02 4.530800000000000000e+06
2.657515559999999937e+02 2.657515559999999937e+02 2.621002809999999954e+02 2.638439640000000281e+02 2.638439640000000281e+02 8.245600000000000000e+06
2.626268620000000169e+02 2.692984620000000291e+02 2.624082950000000096e+02 2.686625980000000027e+02 2.686625980000000027e+02 6.037000000000000000e+06
2.667649539999999888e+02 2.672617189999999709e+02 2.610819089999999960e+02 2.616879579999999805e+02 2.616879579999999805e+02 6.799200000000000000e+06
2.624927370000000337e+02 2.650262450000000172e+02 2.595419310000000337e+02 2.639284059999999954e+02 2.639284059999999954e+02 6.353000000000000000e+06
2.645294799999999782e+02 2.692488099999999918e+02 2.640476380000000063e+02 2.650113529999999855e+02 2.650113529999999855e+02 5.423500000000000000e+06
2.680267330000000356e+02 2.690153200000000311e+02 2.658061830000000327e+02 2.664867549999999596e+02 2.664867549999999596e+02 5.675700000000000000e+06
2.653094179999999938e+02 2.671574100000000271e+02 2.621400450000000433e+02 2.654981989999999996e+02 2.654981989999999996e+02 5.383700000000000000e+06
2.649368289999999888e+02 2.684986880000000156e+02 2.630391850000000318e+02 2.664668879999999831e+02 2.664668879999999831e+02 4.851300000000000000e+06
2.647629699999999957e+02 2.668394779999999855e+02 2.635359500000000139e+02 2.648374939999999924e+02 2.648374939999999924e+02 4.589000000000000000e+06
2.667003780000000006e+02 2.703069150000000036e+02 2.654236760000000004e+02 2.689010620000000245e+02 2.689010620000000245e+02 7.356200000000000000e+06
2.692488099999999918e+02 2.699442750000000046e+02 2.670679930000000013e+02 2.673660279999999716e+02 2.673660279999999716e+02 4.085700000000000000e+06
2.670332029999999577e+02 2.707440799999999967e+02 2.663377380000000016e+02 2.698548580000000356e+02 2.698548580000000356e+02 4.704100000000000000e+06
2.685185549999999921e+02 2.702572329999999852e+02 2.681062319999999772e+02 2.686328129999999987e+02 2.686328129999999987e+02 5.139400000000000000e+06
2.719065249999999878e+02 2.719810180000000059e+02 2.687520140000000310e+02 2.696462099999999964e+02 2.696462099999999964e+02 4.316900000000000000e+06
2.697455749999999739e+02 2.700585330000000113e+02 2.644251709999999775e+02 2.658061830000000327e+02 2.658061830000000327e+02 5.782400000000000000e+06
2.652647089999999821e+02 2.674802859999999782e+02 2.635409240000000182e+02 2.640178220000000238e+02 2.640178220000000238e+02 4.683300000000000000e+06
2.618568730000000073e+02 2.625374449999999911e+02 2.583198849999999993e+02 2.615140990000000443e+02 2.615140990000000443e+02 6.661300000000000000e+06
2.620058899999999653e+02 2.641569210000000112e+02 2.600486450000000218e+02 2.616979059999999890e+02 2.616979059999999890e+02 4.125100000000000000e+06
2.628901670000000195e+02 2.649219359999999597e+02 2.621648559999999861e+02 2.646238710000000083e+02 2.646238710000000083e+02 4.504800000000000000e+06
2.660098570000000109e+02 2.710669560000000047e+02 2.657763669999999934e+02 2.687818299999999567e+02 2.687818299999999567e+02 8.770200000000000000e+06
2.694276429999999891e+02 2.722890319999999633e+02 2.678826899999999682e+02 2.708980710000000158e+02 2.708980710000000158e+02 6.218800000000000000e+06
2.714842529999999670e+02 2.762681269999999927e+02 2.713352360000000090e+02 2.755031129999999848e+02 2.755031129999999848e+02 6.408800000000000000e+06
2.788612669999999980e+02 2.820008540000000039e+02 2.781409610000000043e+02 2.802820430000000442e+02 2.802820430000000442e+02 7.875300000000000000e+06
2.805651859999999829e+02 2.807639159999999947e+02 2.786923830000000066e+02 2.794226380000000063e+02 2.794226380000000063e+02 4.803800000000000000e+06
2.781161189999999692e+02 2.805055849999999964e+02 2.764519349999999918e+02 2.782850339999999960e+02 2.782850339999999960e+02 6.394400000000000000e+06
2.800585019999999759e+02 2.873808589999999867e+02 2.792884829999999852e+02 2.863624879999999848e+02 2.863624879999999848e+02 1.138330000000000000e+07
2.852745669999999905e+02 2.912109680000000367e+02 2.852447509999999511e+02 2.886923220000000470e+02 2.886923220000000470e+02 8.521500000000000000e+06
2.921697080000000142e+02 2.922392580000000066e+02 2.877087399999999775e+02 2.878974910000000023e+02 2.878974910000000023e+02 5.542600000000000000e+06
2.815090640000000235e+02 2.828851009999999633e+02 2.762035520000000020e+02 2.797703549999999950e+02 2.797703549999999950e+02 9.368300000000000000e+06
2.790997310000000198e+02 2.823734440000000063e+02 2.785681759999999940e+02 2.807738339999999653e+02 2.807738339999999653e+02 6.907500000000000000e+06
2.823138119999999844e+02 2.838786319999999819e+02 2.803019100000000208e+02 2.809526670000000195e+02 2.809526670000000195e+02 6.686300000000000000e+06
2.805353999999999814e+02 2.823833620000000337e+02 2.796610720000000470e+02 2.813699649999999792e+02 2.813699649999999792e+02 3.577400000000000000e+06
2.781906430000000228e+02 2.821647950000000264e+02 2.768394169999999690e+02 2.781906430000000228e+02 2.781906430000000228e+02 9.650600000000000000e+06
2.762582089999999653e+02 2.815935059999999908e+02 2.753491209999999683e+02 2.769487299999999550e+02 2.769487299999999550e+02 8.061700000000000000e+06
2.767202149999999961e+02 2.773511049999999614e+02 2.692488099999999918e+02 2.727261660000000347e+02 2.727261660000000347e+02 1.107410000000000000e+07
2.709924619999999891e+02 2.781161189999999692e+02 2.681062319999999772e+02 2.768642580000000066e+02 2.768642580000000066e+02 1.321570000000000000e+07
2.777037960000000112e+02 2.841518549999999550e+02 2.775249630000000138e+02 2.796213379999999802e+02 2.796213379999999802e+02 7.912900000000000000e+06
2.808086240000000089e+02 2.818617549999999596e+02 2.782005619999999908e+02 2.795269470000000069e+02 2.795269470000000069e+02 5.427400000000000000e+06
2.796809390000000235e+02 2.805353999999999814e+02 2.784737850000000208e+02 2.794077149999999961e+02 2.794077149999999961e+02 6.249300000000000000e+06
2.795964969999999994e+02 2.819809879999999680e+02 2.783297420000000102e+02 2.815239559999999983e+02 2.815239559999999983e+02 3.981400000000000000e+06
2.806993100000000254e+02 2.830291750000000093e+02 2.795865479999999934e+02 2.817276310000000308e+02 2.817276310000000308e+02 6.100900000000000000e+06
2.838289790000000039e+02 2.848721919999999841e+02 2.809476930000000152e+02 2.825621950000000311e+02 2.825621950000000311e+02 4.232700000000000000e+06
2.836054080000000113e+02 2.855825500000000261e+02 2.826615600000000086e+02 2.836600649999999746e+02 2.836600649999999746e+02 3.827700000000000000e+06
2.828900759999999650e+02 2.836004639999999881e+02 2.808731989999999996e+02 2.822740779999999745e+02 2.822740779999999745e+02 4.147000000000000000e+06
2.818170470000000023e+02 2.825373539999999934e+02 2.791146240000000489e+02 2.799491879999999924e+02 2.799491879999999924e+02 5.195400000000000000e+06
2.798399049999999875e+02 2.830838009999999940e+02 2.782154850000000010e+02 2.819114379999999755e+02 2.819114379999999755e+02 3.920200000000000000e+06
2.819114379999999755e+02 2.825473020000000020e+02 2.801777040000000056e+02 2.812805480000000102e+02 2.812805480000000102e+02 4.139900000000000000e+06
2.818418879999999831e+02 2.851454160000000115e+02 2.812805480000000102e+02 2.845144960000000083e+02 2.845144960000000083e+02 4.735400000000000000e+06
2.844151610000000119e+02 2.925373230000000149e+02 2.837196660000000179e+02 2.914891359999999736e+02 2.914891359999999736e+02 7.875500000000000000e+06
2.931235049999999660e+02 2.942561339999999745e+02 2.901180729999999812e+02 2.925969240000000013e+02 2.925969240000000013e+02 6.849700000000000000e+06
2.941716920000000073e+02 2.969883730000000241e+02 2.922442320000000109e+02 2.957265930000000367e+02 2.957265930000000367e+02 1.361150000000000000e+07
2.796809390000000235e+02 2.825671689999999785e+02 2.730391539999999964e+02 2.732974549999999567e+02 2.732974549999999567e+02 2.463000000000000000e+07
2.726019900000000007e+02 2.752050479999999766e+02 2.707391049999999950e+02 2.732726140000000328e+02 2.732726140000000328e+02 7.838600000000000000e+06
2.752944640000000049e+02 2.780217289999999934e+02 2.737495120000000384e+02 2.757266539999999964e+02 2.757266539999999964e+02 5.993400000000000000e+06
