9.975295294417645398e-01 9.901351808174058133e-01 9.975295294417645398e-01 9.842322719764220462e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.001889568382661633e+00 1.015814036105253226e+00 1.020565357475418988e+00 9.986862802268281492e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.016669096819986517e+00 1.028279991228881363e+00 1.034100382506511817e+00 1.016669096819986517e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.014634419918274189e+00 1.014975887526695653e+00 1.019293620128068234e+00 1.008335522559639319e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002084446475345558e+00 9.897726143408984711e-01 1.002084446475345558e+00 9.886786321093395946e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.006580401008642545e+00 1.003545841742180089e+00 1.008624777649460125e+00 1.000398790303671070e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.832194063202664980e-01 9.879672021801335635e-01 9.933450625065521900e-01 9.773074947936642998e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.869571539231538626e-01 9.751970863822153612e-01 9.903482958355757093e-01 9.702105630846933337e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.660053459822037780e-01 9.731005404643343626e-01 9.757404974172685375e-01 9.656340441009286790e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.811050600521068477e-01 9.941643530965952325e-01 9.984347750835727009e-01 9.794353223292472377e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.020113495373338175e+00 1.010417702747539836e+00 1.023856227412994535e+00 1.005336712309341074e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.974927027416022884e-01 1.004165523534631399e+00 1.005504107033078576e+00 9.904371781427857568e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.912178189059218658e-01 9.952539001005221708e-01 1.002280851540910511e+00 9.906266117156441453e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.947690471581838167e-01 1.007969597863127564e+00 1.010896092552701742e+00 9.922625899490765677e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.672057089943546515e-01 9.706990985855294962e-01 9.743057630673687131e-01 9.598459381147178560e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.664072255415474544e-01 9.461474075717962728e-01 9.670545286300045174e-01 9.454611197208288020e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.331366162058707392e-01 9.191936873114213702e-01 9.333959221518377536e-01 9.140386807405941338e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.186516192092712974e-01 9.242796174292130518e-01 9.247478137491578210e-01 9.170371647029610385e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.012696836331888228e-01 8.940355658153645857e-01 9.047112231457177245e-01 8.920895727919651019e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.783649117715470744e-01 8.878850583152857467e-01 8.905473923225963873e-01 8.736651969467993384e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.860797574762977469e-01 8.802808554602575830e-01 8.891656756680176299e-01 8.717678918841653690e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.030516156038190800e-01 9.008848417889371296e-01 9.075077947727786531e-01 8.996745633456332270e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.009987718254228728e-01 8.993362804697995205e-01 9.041218542497544419e-01 8.950029337881397762e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.829409240403782722e-01 8.842525563796128640e-01 8.885484621294736929e-01 8.777071478213527289e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.600962007094975492e-01 8.710690700590389968e-01 8.736602133865589703e-01 8.597850053640040402e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.840044668508669767e-01 8.929382122500556518e-01 8.974031079003806921e-01 8.827924749013122963e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.776398215664004132e-01 8.690077760757866088e-01 8.792500603919104485e-01 8.634966108287877029e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.816120848132464882e-01 8.958211692777884316e-01 8.963486828332201117e-01 8.759121060861125851e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.987892484770954038e-01 9.100609018721782517e-01 9.123944391708413981e-01 8.977689373286256158e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.115842806448867242e-01 9.189725931436970585e-01 9.196889755161842261e-01 9.066526132182736175e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.126924962525814200e-01 9.106496332537693528e-01 9.237698344654955429e-01 9.085649305463607828e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.257676351091804756e-01 9.348383716872327165e-01 9.415893758345922349e-01 9.248137250150275657e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.400556401045584431e-01 9.309988657895933439e-01 9.455977193419251581e-01 9.302728133861393189e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.178322285496455235e-01 9.253696671846071142e-01 9.268931153901757147e-01 9.123805367927617649e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.277184317748767839e-01 9.217752886637358145e-01 9.283011287479594476e-01 9.195885646545808312e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.337008322135458283e-01 9.384033802773813493e-01 9.387304947253867216e-01 9.304991737491159487e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.550872560375653908e-01 9.684175809452045813e-01 9.730896784145406375e-01 9.515226317339823270e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.024895411416314683e+00 1.043772083631089309e+00 1.043933655516984693e+00 1.024619405835124564e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.030780331771920633e+00 1.036143769225646105e+00 1.040033300230990054e+00 1.029330487118914617e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.040505983569354420e+00 1.025240164088377481e+00 1.040906878004504099e+00 1.021499240823848575e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.003324880958107457e+00 9.995580738763119033e-01 1.003345140339436448e+00 9.954857762563970036e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.004879026983611867e+00 9.979762473124043076e-01 1.007238172575852575e+00 9.933374165609156758e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.711122746569393893e-01 9.573843770844203682e-01 9.717412363714769130e-01 9.560997159819840663e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.237824200351208992e-01 9.259136752441241569e-01 9.265185289600395002e-01 9.162057775534305781e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.179949903333760597e-01 9.179883709657744584e-01 9.224569143327244758e-01 9.124628128888235823e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.222741046478096782e-01 9.200180226261345240e-01 9.228817289280979441e-01 9.118683654453795251e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.195989142714419140e-01 9.163769141462700940e-01 9.229768688957746825e-01 9.128879704383637828e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.299724932400984523e-01 9.227263288034144306e-01 9.356308125000011300e-01 9.194386175833461072e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.937211176887926989e-01 9.036399404936363844e-01 9.051085242905697603e-01 8.913583449814723725e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.865217605106520127e-01 8.949179912265891046e-01 8.965246399430870650e-01 8.848446031861160188e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.825769659776070419e-01 8.865212016564444353e-01 8.925889622159119963e-01 8.787825509067329621e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.994649883973577786e-01 9.026769464951674982e-01 9.047344655033223715e-01 8.958444579187951895e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.056944965180079299e-01 9.074093460327329330e-01 9.135810762873251001e-01 9.051249438198021302e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.247163359882877298e-01 9.272921403006656460e-01 9.307440432423275123e-01 9.200381704272436734e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.368119941820755026e-01 9.209741538003878292e-01 9.369360721202407705e-01 9.211180045286435636e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.005833704972309173e-01 8.833758238907164495e-01 9.021776928707834209e-01 8.835019711870981673e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.005450107807371207e-01 9.156389957406300129e-01 9.164933911268609013e-01 8.997300988695082768e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.064890327265519021e-01 9.207358684410752447e-01 9.205590151032561064e-01 9.064890327265519021e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
9.194962677619372693e-01 9.139308499610353520e-01 9.201548973084245908e-01 9.111533846419092031e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.161382526102394008e-01 8.989967466393395945e-01 9.161598006816801254e-01 8.967643271028322705e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.827915102628614008e-01 8.847444406435113207e-01 8.888756239827051431e-01 8.759487021398879580e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.765215639548024074e-01 8.825504405321132895e-01 8.844810739931379118e-01 8.694041238577174813e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.865443787221722882e-01 8.827515910659685661e-01 8.927445041437399587e-01 8.788273032534531515e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.994810463361401220e-01 8.923907461366932248e-01 8.998515219156781875e-01 8.893475019503199741e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.885079387934523565e-01 8.883590429476979633e-01 8.952716671173168717e-01 8.840760647465236710e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.842196388299494725e-01 8.664482732317900782e-01 8.844830860482977286e-01 8.600030756973776613e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.538879866579454081e-01 8.485443972588767592e-01 8.563325902444621773e-01 8.460953603491566666e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.378846737730666350e-01 8.295540754573991205e-01 8.386002025974457208e-01 8.231284295172552889e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.265215940016915619e-01 8.246769631778759768e-01 8.314025866077531246e-01 8.244050290323874375e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.985903899589568145e-01 8.037612926248677292e-01 8.057235991424012145e-01 7.973811091698498332e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.240848799960996951e-01 8.350341119337801876e-01 8.348712894038936572e-01 8.199488543706644483e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.080753230559682976e-01 8.068560403761985134e-01 8.091727637041372656e-01 8.006841886677417142e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.177645076717554584e-01 8.275205044568694213e-01 8.312528057048510499e-01 8.168473848426139883e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.259763554143350062e-01 8.178637848009930877e-01 8.329957545135721064e-01 8.120682929066755928e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.437660475299515461e-01 8.441064094835472043e-01 8.531475427121174571e-01 8.417813844379172794e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.355222626493938876e-01 8.445394398556130833e-01 8.467581754612273359e-01 8.341531867106226628e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.311300283864817562e-01 8.363996319744452235e-01 8.391976115928780899e-01 8.274452114195015584e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.645782295849111510e-01 8.707423990518948775e-01 8.749997629555615886e-01 8.636907314750204012e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.691807773432733697e-01 8.723548055791053857e-01 8.735164660439083129e-01 8.636537944520028542e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.799373142602208153e-01 8.733426016785079682e-01 8.862492140735109825e-01 8.719336080248217824e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.401080004173319127e-01 8.412721138051918457e-01 8.465119147314288384e-01 8.369168529075947660e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.466346304081530105e-01 8.503050395301628983e-01 8.615535309984724277e-01 8.465868879575089156e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.654253027096138196e-01 8.653037583770354368e-01 8.704240433813980049e-01 8.617029793031112384e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.514671383457962373e-01 8.598872213408020881e-01 8.624610447086180631e-01 8.511579558321690220e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.537448681127244310e-01 8.487428368128914213e-01 8.554796162137129345e-01 8.464689050717779661e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.575469095710006595e-01 8.502403357152397145e-01 8.589775750350440164e-01 8.479094651503863433e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
8.688479177624995886e-01 8.722079266234962214e-01 8.782477874833103382e-01 8.623242302130393888e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.512408697379473255e-01 8.488965019470333662e-01 8.531320029072051447e-01 8.453565286416082625e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.404193522381302461e-01 8.299994624717036418e-01 8.424129412466654365e-01 8.255123278791228758e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.249009076330412471e-01 8.265862114325599475e-01 8.288102666868180091e-01 8.198248808320206527e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.123667782611754262e-01 8.146655705875632814e-01 8.213525977462912131e-01 8.095532984839817203e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.954940309764987338e-01 8.052299376878777615e-01 8.063629141858983385e-01 7.939311492323298802e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.971049997134818099e-01 8.007979807739996625e-01 8.033178024192820788e-01 7.929096701898397104e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.994691729339897801e-01 7.906153730000030633e-01 8.007570559337031657e-01 7.862291826447059817e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.917868348532112188e-01 7.926221105182423843e-01 7.961322891931729151e-01 7.887245901334638543e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.767845072678043472e-01 7.709925700829772799e-01 7.799035310242490304e-01 7.700672878797323317e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.739568151295562748e-01 7.751855606860549308e-01 7.757506130902757091e-01 7.630826054979731321e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.857205956391849488e-01 7.876815497503822927e-01 7.881830172239024934e-01 7.796200898446784544e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.882068104083351789e-01 7.910232681630040563e-01 7.944779388663009145e-01 7.867325658803113742e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.759462101889242902e-01 7.810986734198493986e-01 7.850380167058322867e-01 7.745464928569913976e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.486427536978503827e-01 7.553057722438021315e-01 7.591642747764225652e-01 7.482662250904847934e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.506142858071122026e-01 7.497204038892845146e-01 7.535823704563033854e-01 7.438943656024463724e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.288970309160248684e-01 7.304230693650101136e-01 7.371467647604553752e-01 7.264797985239608291e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.196912584864140205e-01 7.108405750767625708e-01 7.206904600226003987e-01 7.061724888372746811e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.024806098704204915e-01 7.129845913579323513e-01 7.149005161199801783e-01 7.024806098704204915e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.273698321617303453e-01 7.328321322026583040e-01 7.331773742010420092e-01 7.246016211303939469e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.124389487950171240e-01 7.161280477953934076e-01 7.201253519320844898e-01 7.121217222943370118e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.190807116188181469e-01 7.143843356233622321e-01 7.275057985295941831e-01 7.144775625442669753e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.917573073255560701e-01 6.871990444257926045e-01 6.946796389822653683e-01 6.852837949957159003e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.817661153956083853e-01 6.663687893361196490e-01 6.826715326564803954e-01 6.655516820919020748e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.709016305283094228e-01 6.830400317597444815e-01 6.831139623880837508e-01 6.671295030243904467e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.863103954068965340e-01 6.785576391494003712e-01 6.886754210325326531e-01 6.747660480958458384e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.741640597094018528e-01 6.747763832438021803e-01 6.825095095621891428e-01 6.717262175457476836e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
6.860115120547887191e-01 6.755798653456582814e-01 6.890089120348769081e-01 6.748865203994089956e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.882370739255315728e-01 6.854968189051997562e-01 6.944069394576704024e-01 6.848320260399185511e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.821308152239115019e-01 6.944406884206797415e-01 6.940812933391556916e-01 6.821308152239115019e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.081744695644690557e-01 7.154818424313610370e-01 7.204929371030879270e-01 7.081744695644690557e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.088446802906578359e-01 6.966615490813289346e-01 7.090396933043452421e-01 6.966653778036557831e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.990598164924348712e-01 6.891225514331148494e-01 6.997820215875494299e-01 6.855098435601304496e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.930015609824128342e-01 7.048666712383584443e-01 7.059882691567572754e-01 6.908161457624161228e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.092815308331132940e-01 7.141529485619111384e-01 7.152715781820140339e-01 7.067429127669235811e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.339968399816872990e-01 7.360753802261897905e-01 7.382425425754487458e-01 7.323412836874513276e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.483509516489756930e-01 7.543245890058024594e-01 7.547934127264753768e-01 7.439204847375955332e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.776731999969047626e-01 7.774753902172580888e-01 7.814016354981624390e-01 7.729327499300934212e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
